"text"|"label_str"|"label_bin"|"set"|"n_tokens"|"n_stopwords"|"n_chars"|"n_upper"|"emotion_label"|"emotion_score"
"The presidents health care proposals will cause most Americans to have their premiums increased, not decreased, and hundreds of millions of people lose their current insurance coverage."|"pants-fire"|"1"|"train"|"27"|"11"|"185"|"2"|"sadness"|"0.8219707608222961"
"(Mexican immigrants) are more law-abiding than U.S. citizens and that is a statistic."|"mostly-true"|"0"|"train"|"13"|"7"|"85"|"3"|"neutral"|"0.8584723472595215"
"Says Chris Christie vetoed a jobs package of 30 bills."|"half-true"|"1"|"train"|"10"|"2"|"54"|"3"|"sadness"|"0.6098014712333679"
"There are already more American jobs in the solar industry than in coal mining."|"true"|"0"|"train"|"14"|"7"|"79"|"2"|"neutral"|"0.8924086093902588"
"Says Illinois gubernatorial candidate Bill Bradys first priority after winning the primary was to sponsor a bill that would mass-euthanize sheltered dogs and cats in gas chambers."|"half-true"|"1"|"train"|"27"|"8"|"179"|"4"|"neutral"|"0.45891302824020386"
"Barack Obama is in an economy thats only worsened since hes been president of the United States."|"half-true"|"1"|"train"|"17"|"7"|"96"|"4"|"neutral"|"0.4234056770801544"
"Romney failed to take action against ""sanctuary cities"" in Massachusetts."|"mostly-true"|"0"|"train"|"10"|"3"|"73"|"2"|"disgust"|"0.43316787481307983"
"Says New Jersey is down nearly 200,000 jobs from its pre-recession peak and with Gov. Chris Christie New Jersey has trailed the rest of America when it comes to unemployment for 12 consecutive months."|"half-true"|"1"|"train"|"34"|"13"|"200"|"9"|"sadness"|"0.8531818985939026"
"Says Thomas Eric Duncan came into the United States with an elevated temperature."|"false"|"1"|"train"|"13"|"4"|"81"|"6"|"neutral"|"0.7070043683052063"
"We have been in Afghanistan longer now than we have been in any foreign land conducting a war in our nations history."|"mostly-true"|"0"|"train"|"22"|"14"|"117"|"2"|"neutral"|"0.8877122402191162"
"Gas prices have gone up $2 since Obama took office."|"half-true"|"1"|"train"|"10"|"2"|"51"|"2"|"neutral"|"0.8532736301422119"
"Webster sponsored a bill to create a form of marriage that would trap women in abusive relationships."|"true"|"0"|"train"|"17"|"6"|"101"|"1"|"disgust"|"0.7532381415367126"
"Says judges get better benefits at a lower cost than everybody else in the state."|"true"|"0"|"train"|"15"|"5"|"81"|"1"|"neutral"|"0.7141059637069702"
"There are a lot of casinos across the country that have gone bankrupt."|"true"|"0"|"train"|"13"|"7"|"70"|"1"|"sadness"|"0.540424108505249"
"Small businesses create 70 percent of the jobs in America."|"true"|"0"|"train"|"10"|"3"|"58"|"2"|"neutral"|"0.7604763507843018"
"Seniors with coverage under Medicare Advantage will give up ""more than their share"" because of health care reform"|"half-true"|"1"|"train"|"18"|"8"|"113"|"3"|"sadness"|"0.47742775082588196"
"Over 12,000 school kids were arrested in Florida. It makes Florida the nations leader in that area."|"half-true"|"1"|"train"|"17"|"7"|"99"|"4"|"neutral"|"0.42626941204071045"
"If Texas were a country our economy would rank # 10...in the WORLD."|"mostly-true"|"0"|"train"|"13"|"5"|"67"|"7"|"neutral"|"0.8078767657279968"
"There are more oil rigs in operation in the United States than the rest of the world combined."|"false"|"1"|"train"|"18"|"10"|"94"|"3"|"neutral"|"0.8700398802757263"
"Payday lenders profit from the poor by charging 1,000-plus percent interest."|"half-true"|"1"|"train"|"11"|"3"|"76"|"1"|"neutral"|"0.545255720615387"
"The Social Security trust fund is sound. Without anything being done, it would function well into 2038; and even after that time with no changes, we could pay 80 percent of the benefits that people have earned."|"half-true"|"1"|"train"|"37"|"15"|"210"|"4"|"neutral"|"0.9346567392349243"
"It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Stricklands income tax hike was defeated soundly on Tuesday."|"mostly-true"|"0"|"train"|"30"|"13"|"171"|"7"|"neutral"|"0.7341724634170532"
"The Obama administration shut down the Amber Alert program because of the government shutdown."|"false"|"1"|"train"|"14"|"6"|"94"|"4"|"sadness"|"0.8142800331115723"
"The Republicans have 2 percent of the Muslim vote."|"mostly-true"|"0"|"train"|"9"|"4"|"50"|"3"|"neutral"|"0.9446859359741211"
"[W]e see Americas prison population exploding, with America having a greater percentage of its people behind bars than any other nation in the world!"|"mostly-true"|"0"|"train"|"24"|"10"|"149"|"3"|"anger"|"0.517604649066925"
"Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output."|"pants-fire"|"1"|"train"|"37"|"12"|"233"|"8"|"disgust"|"0.7686669230461121"
"Every single one of the 41 Republican senators who just blocked a raise in the minimum wage will receive a $2,800 cost-of-living adjustment on January 1, 2015."|"half-true"|"1"|"train"|"27"|"10"|"159"|"3"|"neutral"|"0.9044153690338135"
"In Texas, the No. 1 name for new male babies many of whom will vote one day is Jose."|"true"|"0"|"train"|"19"|"7"|"84"|"4"|"neutral"|"0.931554913520813"
"Marco Rubio voted against authorizing President Obama to strike Syria after Assad used chemical weapons on his own people."|"mostly-true"|"0"|"train"|"19"|"6"|"122"|"6"|"disgust"|"0.8601661920547485"
"Under the Cash for Clunkers program, all we've got to do is ... go to a local junkyard, all you've got to do is tow it to your house. And you're going to get $4,500."|"false"|"1"|"train"|"35"|"21"|"165"|"4"|"neutral"|"0.8674160242080688"
"Not one Republican has the guts to recognize that climate change is real."|"false"|"1"|"train"|"13"|"6"|"73"|"2"|"neutral"|"0.842885434627533"
"While our people work longer hours for lower wages, almost all new income goes to the top 1 percent."|"half-true"|"1"|"train"|"19"|"6"|"100"|"1"|"neutral"|"0.8851675391197205"
"David Dewhurst has a record of promoting an income tax."|"pants-fire"|"1"|"train"|"10"|"4"|"55"|"2"|"disgust"|"0.48908135294914246"
"Point Pleasant Beach does not own its beaches; they are privately owned and operated by businesses such as Jenkinsons"|"mostly-true"|"0"|"train"|"19"|"10"|"117"|"4"|"neutral"|"0.9057836532592773"
"""In the past year, more than 20 percent of Americans have changed their mind about the war in Afghanistan. They conclude we shouldn't be there."""|"barely-true"|"1"|"train"|"25"|"13"|"144"|"4"|"neutral"|"0.8863818645477295"
"In the last five years, 28,000 people have been killed along the U.S.-Mexico border."|"false"|"1"|"train"|"14"|"5"|"84"|"4"|"sadness"|"0.540529727935791"
"The state of Ohio has one of the lowest unemployment rates in the nation right now and is leading the pack in terms of job creation."|"barely-true"|"1"|"train"|"26"|"13"|"132"|"2"|"neutral"|"0.9208201169967651"
"Says Obama health reform law denies millions access to affordable insurance."|"false"|"1"|"train"|"11"|"1"|"76"|"2"|"sadness"|"0.5326615571975708"
"Says HB2 hasnt moved the needle one iota on North Carolinas economy."|"barely-true"|"1"|"train"|"12"|"2"|"68"|"5"|"neutral"|"0.6130781769752502"
"Close to 30% of our federal prison population consists of illegal immigrants."|"false"|"1"|"train"|"12"|"4"|"77"|"1"|"neutral"|"0.6674349904060364"
"Says Rick Scott called education not a core function of the state."|"false"|"1"|"train"|"12"|"4"|"66"|"3"|"neutral"|"0.4594787657260895"
"The Family Research Council, according to some government agencies, is a terrorist group."|"false"|"1"|"train"|"13"|"5"|"89"|"4"|"fear"|"0.5090705752372742"
"Says Rep. Jim Weidner proposed a bill taking away health care for 80,000 of Oregons children."|"true"|"0"|"train"|"16"|"3"|"93"|"5"|"sadness"|"0.45033010840415955"
"Says that in the 1985 election former Gov. Tom Kean had the largest winning margin for a gubernatorial candidate in Jersey history."|"true"|"0"|"train"|"22"|"8"|"131"|"5"|"neutral"|"0.8192780017852783"
"Obamacare is the biggest tax increase in American history."|"false"|"1"|"train"|"9"|"3"|"58"|"2"|"surprise"|"0.5337377190589905"
"""You ... said that Barack Obama was not ready to be commander in chief."""|"true"|"0"|"train"|"14"|"6"|"72"|"3"|"neutral"|"0.7069625854492188"
"The median male worker in this country has not seen a raise, inflation adjusted, for 30 years, basically."|"mostly-true"|"0"|"train"|"18"|"7"|"105"|"1"|"neutral"|"0.8489623665809631"
"Milwaukee Mayor Tom Barrett has held the line on property taxes."|"barely-true"|"1"|"train"|"11"|"3"|"64"|"4"|"neutral"|"0.8909726142883301"
"Im the only member of the House of Representatives who raised most of his campaign funds in the last election from small contributions of less than $200."|"true"|"0"|"train"|"27"|"14"|"153"|"3"|"neutral"|"0.5132720470428467"
"Unlike the gridlock in Washington, more than 80 percent of the bills we passed during this General Assembly had bipartisan support."|"true"|"0"|"train"|"21"|"10"|"131"|"4"|"neutral"|"0.912360668182373"
"Josh Mandel is lying about his own record. The rating of Ohios investment fund has NOT improved."|"false"|"1"|"train"|"17"|"8"|"96"|"7"|"neutral"|"0.6319979429244995"
"Rick Scott took $200,000 from a family that leased land for drilling and now he is trying to hide from it."|"half-true"|"1"|"train"|"21"|"10"|"106"|"2"|"anger"|"0.5713938474655151"
"On how money from a possible lease of the Ohio Turnpike would be used"|"half-true"|"1"|"train"|"14"|"7"|"69"|"3"|"neutral"|"0.71294766664505"
"""At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade."""|"mostly-true"|"0"|"train"|"42"|"19"|"225"|"4"|"neutral"|"0.8039100170135498"
"The president has had 1,540 of his nominations confirmed, only four defeated."|"half-true"|"1"|"train"|"12"|"6"|"77"|"1"|"neutral"|"0.6684419512748718"
"U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East."|"true"|"0"|"train"|"15"|"5"|"83"|"7"|"disgust"|"0.5646790266036987"
"Milwaukee County taxpayers paid $370,000 to settle a lawsuit over a decision by Sheriff David A. Clarke Jr. to use untrained corrections officers rather than deputies to patrol the lakefront."|"barely-true"|"1"|"train"|"30"|"9"|"191"|"7"|"anger"|"0.3998011350631714"
"There are Justice Department policies against FBI Director James Comey discussing details of a federal investigation so close to an election."|"mostly-true"|"0"|"train"|"21"|"8"|"141"|"9"|"disgust"|"0.38072726130485535"
"Democratic presidents ""have been considerably more effective at creating private-sector jobs."""|"true"|"0"|"train"|"11"|"3"|"94"|"1"|"neutral"|"0.9078001379966736"
"Joe Biden ""voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq."""|"true"|"0"|"train"|"17"|"6"|"96"|"7"|"disgust"|"0.6675874590873718"
"Says Rush Limbaugh made it clear hed rather see the country fail than President Barack Obama succeed."|"barely-true"|"1"|"train"|"17"|"3"|"101"|"6"|"neutral"|"0.4445999264717102"
"""One percent of the American people make over 21 percent of all the income in America. That wasnt the way before George Bush became president."""|"half-true"|"1"|"train"|"25"|"10"|"143"|"6"|"neutral"|"0.7208859920501709"
"Military ""recruiting went on at Harvard every single day throughout the time (Kagan) was there."""|"half-true"|"1"|"train"|"15"|"4"|"96"|"3"|"neutral"|"0.8998110294342041"
"Says that under Rick Perrys plan, Texas has cut funding for public schools by 25%."|"mostly-true"|"0"|"train"|"15"|"5"|"82"|"4"|"sadness"|"0.5728540420532227"
"Says David Perdue wants to abolish the U.S. Department of Education, which would cost Georgia schools $1 billion a year and eliminate millions in student loans."|"half-true"|"1"|"train"|"26"|"7"|"160"|"8"|"sadness"|"0.49530988931655884"
"The Paul Ryan budget proposal would privatize Medicare."|"mostly-true"|"0"|"train"|"8"|"1"|"55"|"4"|"disgust"|"0.4595845341682434"
"High school students arrested on campus are twice as likely not to graduate and four times less likely to graduate if theyve appeared in court."|"mostly-true"|"0"|"train"|"25"|"9"|"143"|"1"|"fear"|"0.30190256237983704"
"The United States imprisons more than any nation in the world."|"half-true"|"1"|"train"|"11"|"6"|"62"|"3"|"anger"|"0.581329882144928"
"Says Marco Rubio is the one for an open border."|"pants-fire"|"1"|"train"|"10"|"4"|"47"|"3"|"neutral"|"0.7772248983383179"
"...Over 30 years, federal spending on education has grown by 375 percent, but test scores remain flat."|"mostly-true"|"0"|"train"|"17"|"4"|"102"|"1"|"neutral"|"0.3782437741756439"
"Says cuts to Medicare affect people who have already paid in. We paid for it."|"barely-true"|"1"|"train"|"15"|"5"|"77"|"3"|"neutral"|"0.5793297290802002"
"David Alameel is giving thousands of dollars to support the Republican Party candidates including John Cornyn and Greg Abbott."|"barely-true"|"1"|"train"|"19"|"5"|"126"|"8"|"neutral"|"0.7326282262802124"
"The American healthcare system burns 18 percent of our national GDP. Nobody else is close."|"true"|"0"|"train"|"15"|"4"|"90"|"6"|"neutral"|"0.48485684394836426"
"Providences port is 200 miles closer to Europe than any other Eastern port."|"false"|"1"|"train"|"13"|"5"|"75"|"3"|"neutral"|"0.7781651616096497"
"Says you need a photo ID to purchase Sudafed in Texas."|"true"|"0"|"train"|"11"|"4"|"54"|"5"|"neutral"|"0.9554480314254761"
"Twenty percent of housing in Portlands Pearl District is affordable."|"mostly-true"|"0"|"train"|"10"|"3"|"68"|"4"|"neutral"|"0.9178571701049805"
"Says allowing the payroll tax holiday to expire would end up costing another estimated 900,000 jobs in 2012."|"mostly-true"|"0"|"train"|"18"|"4"|"108"|"1"|"neutral"|"0.6503689289093018"
"""Hillary Clinton supported NAFTA and permanent China trade. Pennsylvania lost thousands of jobs."""|"half-true"|"1"|"train"|"13"|"2"|"97"|"9"|"sadness"|"0.6181387901306152"
"Numerous studies have shown that these so-called right-to-work laws do not generate jobs and economic growth."|"half-true"|"1"|"train"|"16"|"6"|"109"|"1"|"neutral"|"0.6448269486427307"
"Obama's budget plan would take national debt up to about 80 percent of gross national product. ... Historically, it's been about 40 percent."|"true"|"0"|"train"|"23"|"7"|"140"|"2"|"neutral"|"0.9392582178115845"
"Says Hillary Clinton said the Veterans Affairs scandal is over-exaggerated. She said she was satisfied with what was going on."|"barely-true"|"1"|"train"|"20"|"8"|"126"|"6"|"neutral"|"0.8405882716178894"
"We now have driven (health care) costs down to the lowest theyve been in 50 years."|"false"|"1"|"train"|"16"|"8"|"82"|"1"|"neutral"|"0.8702162504196167"
"President Barack Obama's ""initial response when we heard about the Christmas underwear bomber"" was to say that ""this was the act of an isolated extremist."""|"half-true"|"1"|"train"|"25"|"11"|"155"|"4"|"fear"|"0.3998342752456665"
"Says Sen. Sherrod Brown admitted that his $787 billion stimulus law failed and after specifically attacking Republicans for wanting to lower Americans taxes, (he) now claims that his stimulus bill didnt do enough to lower taxes."|"half-true"|"1"|"train"|"36"|"11"|"228"|"6"|"sadness"|"0.6674156188964844"
"In the 1950s, ""A lot of people got rich and they had to pay a top tax rate of 90 percent."""|"mostly-true"|"0"|"train"|"21"|"9"|"90"|"2"|"disgust"|"0.5965011715888977"
